match,p1_model,p2_model,winner,turns,p1_score,p2_score,p1_obj_count,p2_obj_count,p1_place,p2_place,p1_draw,p2_draw,p1_complete,p2_complete,p1_complete_scored,p2_complete_scored,p1_pts_series,p2_pts_series,p1_pts_parallel,p2_pts_parallel,p1_pts_mixed,p2_pts_mixed,p1_pts_bridge,p2_pts_bridge,p1_pts_cap,p2_pts_cap,p1_invalid,p2_invalid,p1_api_ok,p2_api_ok,p1_api_total,p2_api_total,p1_fallbacks,p2_fallbacks,p1_verify_fails,p2_verify_fails,voided,void_reason,elapsed
81,llama3.3:70b,qwen3:32b,P1,13,125,115,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,125,115,0,0,0,0,0,0,0,4,0,0,0,,38.58603072166443
82,llama3.3:70b,qwen3:32b,P1,13,150,105,4,3,9,9,4,6,4,3,4,3,0,0,0,0,0,0,0,0,150,105,0,0,0,0,0,0,0,4,0,0,0,,35.816479206085205
83,llama3.3:70b,qwen3:32b,P1,13,125,115,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,125,115,0,0,0,0,0,0,0,4,0,0,0,,41.0530800819397
84,llama3.3:70b,qwen3:32b,P1,13,130,105,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,130,105,0,0,0,0,0,0,0,4,0,0,0,,42.62750959396362
85,llama3.3:70b,qwen3:32b,P2,13,125,150,4,4,8,10,0,2,4,4,4,4,0,0,0,0,0,0,0,0,125,150,0,0,0,0,0,0,0,4,0,0,0,,40.50863575935364
86,llama3.3:70b,qwen3:32b,P1,13,125,115,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,125,115,0,0,0,0,0,0,0,4,0,0,0,,40.281726360321045
87,llama3.3:70b,qwen3:32b,P1,13,130,105,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,130,105,0,0,0,0,0,0,0,4,0,0,0,,39.438894271850586
88,llama3.3:70b,qwen3:32b,P1,13,140,105,4,3,9,9,1,6,4,3,4,3,0,0,0,0,0,0,0,0,140,105,0,0,0,0,0,0,0,4,0,0,0,,40.35795783996582
89,llama3.3:70b,qwen3:32b,P1,13,125,115,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,125,115,0,0,0,0,0,0,0,4,0,0,0,,41.46622824668884
90,llama3.3:70b,qwen3:32b,P1,13,130,105,4,3,9,8,0,7,4,3,4,3,0,0,0,0,0,0,0,0,130,105,0,0,0,0,0,0,0,4,0,0,0,,40.662201166152954
91,llama3.3:70b,qwen3:32b,P1,13,130,100,4,3,9,8,5,7,4,3,4,3,0,0,0,0,0,0,0,0,130,100,0,0,0,0,0,0,0,4,0,0,0,,39.947768449783325
92,llama3.3:70b,qwen3:32b,P2,13,135,155,4,4,9,10,0,2,4,4,4,4,0,0,0,0,0,0,0,0,135,155,0,0,0,0,0,0,0,4,0,0,0,,39.17002844810486
93,llama3.3:70b,qwen3:32b,P1,13,130,105,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,130,105,0,0,0,0,0,0,0,4,0,0,0,,39.25053024291992
94,llama3.3:70b,qwen3:32b,P1,13,125,105,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,125,105,0,0,0,0,0,0,0,4,0,0,0,,41.59062886238098
95,llama3.3:70b,qwen3:32b,P1,13,140,105,4,3,9,9,2,6,4,3,4,3,0,0,0,0,0,0,0,0,140,105,0,0,0,0,0,0,0,4,0,0,0,,40.33129930496216
96,llama3.3:70b,qwen3:32b,P2,13,125,145,4,4,8,8,0,0,4,4,4,4,0,0,0,0,0,0,0,0,125,145,0,0,0,0,0,0,0,4,0,0,0,,39.45853924751282
97,llama3.3:70b,qwen3:32b,P1,13,125,110,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,125,110,0,0,0,0,0,0,0,4,0,0,0,,41.307902336120605
98,llama3.3:70b,qwen3:32b,P1,13,125,110,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,125,110,0,0,0,0,0,0,0,4,0,0,0,,43.17883849143982
99,llama3.3:70b,qwen3:32b,P1,13,130,105,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,130,105,0,0,0,0,0,0,0,4,0,0,0,,40.38764238357544
100,llama3.3:70b,qwen3:32b,P1,13,125,105,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,125,105,0,0,0,0,0,0,0,4,0,0,0,,39.76579260826111
