match,p1_model,p2_model,winner,turns,p1_score,p2_score,p1_obj_count,p2_obj_count,p1_place,p2_place,p1_draw,p2_draw,p1_complete,p2_complete,p1_complete_scored,p2_complete_scored,p1_pts_series,p2_pts_series,p1_pts_parallel,p2_pts_parallel,p1_pts_mixed,p2_pts_mixed,p1_pts_bridge,p2_pts_bridge,p1_pts_cap,p2_pts_cap,p1_invalid,p2_invalid,p1_api_ok,p2_api_ok,p1_api_total,p2_api_total,p1_fallbacks,p2_fallbacks,p1_verify_fails,p2_verify_fails,voided,void_reason,elapsed
90,qwen3:32b,qwen3:32b,P2,13,105,135,3,4,9,8,6,0,3,4,3,4,0,0,0,0,0,0,0,0,105,135,0,0,0,0,0,0,0,1,0,0,0,,18.25551128387451
91,qwen3:32b,qwen3:32b,P2,13,105,135,3,4,8,9,7,0,3,4,3,4,0,0,0,0,0,0,0,0,105,135,0,0,0,0,0,0,1,0,0,0,0,,22.538262605667114
92,qwen3:32b,qwen3:32b,P1,13,155,130,4,4,10,9,3,0,4,4,4,4,0,0,0,0,0,0,0,0,155,130,0,0,0,0,0,0,0,0,0,0,0,,23.03028178215027
93,qwen3:32b,qwen3:32b,P1,13,145,140,4,4,9,8,1,1,4,4,4,4,0,0,0,0,0,0,0,0,145,140,0,0,0,0,0,0,1,0,0,0,0,,22.986891508102417
94,qwen3:32b,qwen3:32b,P2,13,95,110,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,95,110,0,0,0,0,0,0,0,0,0,0,0,,17.778354167938232
95,qwen3:32b,qwen3:32b,P1,13,140,105,4,3,9,9,2,6,4,3,4,3,0,0,0,0,0,0,0,0,140,105,0,0,0,0,0,0,0,0,0,0,0,,22.559418201446533
96,qwen3:32b,qwen3:32b,P2,13,135,145,4,4,9,9,0,0,4,4,4,4,0,0,0,0,0,0,0,0,135,145,0,0,0,0,0,0,0,1,0,0,0,,27.35714101791382
97,qwen3:32b,qwen3:32b,P2,13,95,145,3,4,8,9,7,5,3,4,3,4,0,0,0,0,0,0,0,0,95,145,0,0,0,0,0,0,0,0,0,0,0,,21.650306940078735
98,qwen3:32b,qwen3:32b,P2,13,100,145,3,4,8,11,7,3,3,4,3,4,0,0,0,0,0,0,0,0,100,145,0,0,0,0,0,0,0,1,0,0,0,,20.861377954483032
99,qwen3:32b,qwen3:32b,P2,13,100,105,3,3,8,9,7,6,3,3,3,3,0,0,0,0,0,0,0,0,100,105,0,0,0,0,0,0,0,0,0,0,0,,15.85905408859253
100,qwen3:32b,qwen3:32b,P1,13,115,110,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,115,110,0,0,0,0,0,0,0,0,0,0,0,,19.860081434249878
