match,p1_model,p2_model,winner,turns,p1_score,p2_score,p1_obj_count,p2_obj_count,p1_place,p2_place,p1_draw,p2_draw,p1_complete,p2_complete,p1_complete_scored,p2_complete_scored,p1_pts_series,p2_pts_series,p1_pts_parallel,p2_pts_parallel,p1_pts_mixed,p2_pts_mixed,p1_pts_bridge,p2_pts_bridge,p1_pts_cap,p2_pts_cap,p1_invalid,p2_invalid,p1_api_ok,p2_api_ok,p1_api_total,p2_api_total,p1_fallbacks,p2_fallbacks,p1_verify_fails,p2_verify_fails,voided,void_reason,elapsed
45,llama3.3:70b,mixtral:latest,P1,13,130,40,4,1,9,4,5,13,4,1,4,1,35,40,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,22.344441175460815
46,llama3.3:70b,mixtral:latest,P1,13,130,30,4,1,10,4,4,13,4,1,4,1,35,30,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,22.81320357322693
47,llama3.3:70b,mixtral:latest,P1,13,120,40,4,1,8,4,0,13,4,1,4,1,60,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,19.71037483215332
48,llama3.3:70b,mixtral:latest,P1,13,135,65,4,2,8,6,0,10,4,2,4,2,100,35,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,23.17358922958374
49,llama3.3:70b,mixtral:latest,P1,13,140,30,4,1,8,4,0,13,4,1,4,1,75,30,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,21.68700361251831
50,llama3.3:70b,mixtral:latest,P1,13,135,65,4,2,8,6,0,10,4,2,4,2,100,35,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,22.72440004348755
51,llama3.3:70b,mixtral:latest,P1,13,135,30,4,1,8,4,0,13,4,1,4,1,100,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,19.78786587715149
52,llama3.3:70b,mixtral:latest,P1,13,140,30,4,1,8,4,0,13,4,1,4,1,105,30,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20.284504175186157
53,llama3.3:70b,mixtral:latest,P1,13,125,70,4,2,8,6,0,10,4,2,4,2,65,70,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,28.15953040122986
54,llama3.3:70b,mixtral:latest,P1,13,140,30,4,1,8,4,1,13,4,1,4,1,105,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21.775375843048096
55,llama3.3:70b,mixtral:latest,P1,13,125,40,4,1,8,4,0,13,4,1,4,1,60,40,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,21.260376691818237
56,llama3.3:70b,mixtral:latest,P1,13,130,30,4,1,8,4,0,13,4,1,4,1,95,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,21.576666116714478
57,llama3.3:70b,mixtral:latest,P1,13,130,70,4,2,8,6,0,10,4,2,4,2,95,40,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,22.198113918304443
58,llama3.3:70b,mixtral:latest,P1,13,140,30,4,1,8,4,1,13,4,1,4,1,105,30,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20.584545373916626
59,llama3.3:70b,mixtral:latest,P1,13,140,30,4,1,8,4,1,13,4,1,4,1,105,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20.74055504798889
60,llama3.3:70b,mixtral:latest,P1,13,130,40,4,1,8,4,0,13,4,1,4,1,65,40,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21.99789810180664
61,llama3.3:70b,mixtral:latest,P1,13,135,35,4,1,8,4,2,13,4,1,4,1,70,35,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20.610299110412598
62,llama3.3:70b,mixtral:latest,P1,13,125,40,4,1,8,4,0,13,4,1,4,1,65,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,22.222187757492065
63,llama3.3:70b,mixtral:latest,P1,13,130,30,4,1,8,4,0,13,4,1,4,1,70,0,60,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,22.602855443954468
64,llama3.3:70b,mixtral:latest,P1,13,125,40,4,1,8,4,0,13,4,1,4,1,65,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,21.796228647232056
65,llama3.3:70b,mixtral:latest,P1,13,130,30,4,1,8,4,0,13,4,1,4,1,65,0,65,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,19.462902307510376
66,llama3.3:70b,mixtral:latest,P1,13,125,40,4,1,8,4,0,13,4,1,4,1,60,40,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20.46943712234497
67,llama3.3:70b,mixtral:latest,P1,13,130,40,4,1,8,4,0,13,4,1,4,1,65,40,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,22.64538812637329
68,llama3.3:70b,mixtral:latest,P1,13,130,40,4,1,8,4,0,13,4,1,4,1,65,40,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,21.44886875152588
69,llama3.3:70b,mixtral:latest,P1,13,125,40,4,1,8,4,0,13,4,1,4,1,60,40,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,22.817404985427856
70,llama3.3:70b,mixtral:latest,P1,13,135,65,4,2,8,6,0,10,4,2,4,2,70,35,65,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,23.614908933639526
71,llama3.3:70b,mixtral:latest,P1,13,130,40,4,1,8,4,0,13,4,1,4,1,65,40,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,22.636317491531372
72,llama3.3:70b,mixtral:latest,P1,13,135,30,4,1,8,4,0,13,4,1,4,1,105,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,19.059555530548096
73,llama3.3:70b,mixtral:latest,P1,13,135,30,4,1,8,4,0,13,4,1,4,1,100,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21.071036338806152
74,llama3.3:70b,mixtral:latest,P1,13,125,30,4,1,8,4,0,13,4,1,4,1,65,0,60,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,21.25167489051819
75,llama3.3:70b,mixtral:latest,P1,13,130,40,4,1,8,4,0,13,4,1,4,1,65,40,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,22.278991222381592
76,llama3.3:70b,mixtral:latest,P1,13,125,40,4,1,8,4,0,13,4,1,4,1,60,40,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21.24821901321411
77,llama3.3:70b,mixtral:latest,P1,13,135,30,4,1,8,4,0,13,4,1,4,1,135,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20.32549524307251
78,llama3.3:70b,mixtral:latest,P1,13,135,35,4,1,8,4,0,13,4,1,4,1,70,35,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,21.27456021308899
79,llama3.3:70b,mixtral:latest,P1,13,150,30,4,1,9,4,0,13,4,1,4,1,40,30,65,0,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,20.98391103744507
80,llama3.3:70b,mixtral:latest,P1,13,130,35,4,1,8,4,0,13,4,1,4,1,100,0,30,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,22.073519706726074
81,llama3.3:70b,mixtral:latest,P1,13,135,60,4,2,8,6,0,10,4,2,4,2,135,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,22.381516218185425
82,llama3.3:70b,mixtral:latest,P1,13,130,40,4,1,8,4,4,13,4,1,4,1,65,40,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,18.160366773605347
83,llama3.3:70b,mixtral:latest,P1,13,135,30,4,1,8,4,0,13,4,1,4,1,105,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20.540834188461304
84,llama3.3:70b,mixtral:latest,P1,13,135,105,4,3,8,9,0,6,4,3,4,3,105,30,30,30,0,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,23.525716304779053
85,llama3.3:70b,mixtral:latest,P1,13,135,35,4,1,8,4,1,13,4,1,4,1,70,35,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20.557129383087158
86,llama3.3:70b,mixtral:latest,P1,13,130,30,4,1,8,4,0,13,4,1,4,1,95,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20.888351678848267
87,llama3.3:70b,mixtral:latest,P1,13,125,35,4,1,8,4,0,13,4,1,4,1,95,0,30,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,20.321632862091064
88,llama3.3:70b,mixtral:latest,P1,13,130,35,4,1,8,4,0,13,4,1,4,1,70,35,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20.69578194618225
89,llama3.3:70b,mixtral:latest,P1,13,135,35,4,1,8,4,1,13,4,1,4,1,70,35,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,24.74085545539856
90,llama3.3:70b,mixtral:latest,P1,13,120,40,4,1,8,4,0,13,4,1,4,1,60,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,21.895071744918823
91,llama3.3:70b,mixtral:latest,P1,13,130,70,4,2,8,6,0,10,4,2,4,2,65,70,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,22.28705382347107
92,llama3.3:70b,mixtral:latest,P1,13,130,40,4,1,8,4,3,13,4,1,4,1,65,40,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,22.511675357818604
93,llama3.3:70b,mixtral:latest,P1,13,135,30,4,1,8,4,0,13,4,1,4,1,105,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,21.6991970539093
94,llama3.3:70b,mixtral:latest,P1,13,130,40,4,1,8,4,0,13,4,1,4,1,65,40,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,22.61226749420166
95,llama3.3:70b,mixtral:latest,P1,13,135,30,4,1,8,4,0,13,4,1,4,1,135,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,21.381529331207275
96,llama3.3:70b,mixtral:latest,P1,13,135,30,4,1,8,4,0,13,4,1,4,1,105,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,21.44985866546631
97,llama3.3:70b,mixtral:latest,P1,13,100,30,3,1,7,4,8,13,3,1,3,1,65,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,17.602888584136963
98,llama3.3:70b,mixtral:latest,P1,13,125,30,4,1,8,4,0,13,4,1,4,1,65,0,60,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,22.845537424087524
99,llama3.3:70b,mixtral:latest,P1,13,135,30,4,1,8,4,0,13,4,1,4,1,100,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21.199760675430298
100,llama3.3:70b,mixtral:latest,P1,13,140,30,4,1,8,4,1,13,4,1,4,1,75,30,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,21.765712022781372
