match,p1_model,p2_model,winner,turns,p1_score,p2_score,p1_obj_count,p2_obj_count,p1_place,p2_place,p1_draw,p2_draw,p1_complete,p2_complete,p1_complete_scored,p2_complete_scored,p1_pts_series,p2_pts_series,p1_pts_parallel,p2_pts_parallel,p1_pts_mixed,p2_pts_mixed,p1_pts_bridge,p2_pts_bridge,p1_pts_cap,p2_pts_cap,p1_invalid,p2_invalid,p1_api_ok,p2_api_ok,p1_api_total,p2_api_total,p1_fallbacks,p2_fallbacks,p1_verify_fails,p2_verify_fails,voided,void_reason,elapsed
54,llama3.3:70b,llama3.3:70b,P1,13,130,125,4,4,8,8,1,0,4,4,4,4,0,0,0,0,0,0,0,0,130,125,0,0,0,0,0,0,0,0,0,0,0,,39.927712202072144
55,llama3.3:70b,llama3.3:70b,P2,13,125,130,4,4,8,8,0,0,4,4,4,4,0,0,0,0,0,0,0,0,125,130,0,0,0,0,0,0,0,0,0,0,0,,38.51224899291992
56,llama3.3:70b,llama3.3:70b,P2,13,130,130,4,4,8,9,4,0,4,4,4,4,0,0,0,0,0,0,0,0,130,130,0,0,0,0,0,0,0,0,0,0,0,,36.57727408409119
57,llama3.3:70b,llama3.3:70b,P2,13,90,110,3,3,8,9,7,6,3,3,3,3,0,0,0,0,0,0,0,0,90,110,0,0,0,0,0,0,0,0,0,0,0,,30.707248210906982
58,llama3.3:70b,llama3.3:70b,P1,13,135,120,4,4,8,8,1,0,4,4,4,4,0,0,0,0,0,0,0,0,135,120,0,0,0,0,0,0,0,0,0,0,0,,41.18051886558533
59,llama3.3:70b,llama3.3:70b,P2,13,125,130,4,4,8,8,0,0,4,4,4,4,0,0,0,0,0,0,0,0,125,130,0,0,0,0,0,0,0,0,0,0,0,,40.790262937545776
60,llama3.3:70b,llama3.3:70b,P2,13,125,140,4,4,8,9,0,0,4,4,4,4,0,0,0,0,0,0,0,0,125,140,0,0,0,0,0,0,0,0,0,0,0,,39.08679819107056
61,llama3.3:70b,llama3.3:70b,P1,13,135,90,4,3,8,8,1,7,4,3,4,3,0,0,0,0,0,0,0,0,135,90,0,0,0,0,0,0,0,0,0,0,0,,38.629629611968994
62,llama3.3:70b,llama3.3:70b,P1,13,130,125,4,4,8,8,0,0,4,4,4,4,0,0,0,0,0,0,0,0,130,125,0,0,0,0,0,0,0,0,0,0,0,,37.98205876350403
63,llama3.3:70b,llama3.3:70b,P2,13,130,130,4,4,8,9,1,0,4,4,4,4,0,0,0,0,0,0,0,0,130,130,0,0,0,0,0,0,0,0,0,0,0,,39.557663440704346
64,llama3.3:70b,llama3.3:70b,P2,13,120,140,4,4,8,9,0,0,4,4,4,4,0,0,0,0,0,0,0,0,120,140,0,0,0,0,0,0,0,0,0,0,0,,41.0340793132782
65,llama3.3:70b,llama3.3:70b,P1,13,130,125,4,4,8,8,0,0,4,4,4,4,0,0,0,0,0,0,0,0,130,125,0,0,0,0,0,0,0,0,0,0,0,,42.240397930145264
66,llama3.3:70b,llama3.3:70b,P2,13,120,135,4,4,8,8,0,1,4,4,4,4,0,0,0,0,0,0,0,0,120,135,0,0,0,0,0,0,0,0,0,0,0,,42.74113368988037
67,llama3.3:70b,llama3.3:70b,P1,13,130,125,4,4,8,8,1,0,4,4,4,4,0,0,0,0,0,0,0,0,130,125,0,0,0,0,0,0,0,0,0,0,0,,39.22066020965576
68,llama3.3:70b,llama3.3:70b,P2,13,90,135,3,4,8,8,7,0,3,4,3,4,0,0,0,0,0,0,0,0,90,135,0,0,0,0,0,0,0,0,0,0,0,,37.3773410320282
69,llama3.3:70b,llama3.3:70b,P2,13,125,130,4,4,8,8,0,0,4,4,4,4,0,0,0,0,0,0,0,0,125,130,0,0,0,0,0,0,0,0,0,0,0,,37.70231342315674
70,llama3.3:70b,llama3.3:70b,P1,13,135,130,4,4,9,8,1,0,4,4,4,4,0,0,0,0,0,0,0,0,135,130,0,0,0,0,0,0,0,0,0,0,0,,39.67164754867554
71,llama3.3:70b,llama3.3:70b,P2,13,125,135,4,4,8,9,0,3,4,4,4,4,0,0,0,0,0,0,0,0,125,135,0,0,0,0,0,0,0,0,0,0,0,,35.17070007324219
72,llama3.3:70b,llama3.3:70b,P1,13,130,125,4,4,8,8,0,0,4,4,4,4,0,0,0,0,0,0,0,0,130,125,0,0,0,0,0,0,0,0,0,0,0,,41.14418649673462
73,llama3.3:70b,llama3.3:70b,P1,13,140,120,4,4,9,8,2,0,4,4,4,4,0,0,0,0,0,0,0,0,140,120,0,0,0,0,0,0,0,0,0,0,0,,41.35578107833862
74,llama3.3:70b,llama3.3:70b,P1,13,130,130,4,4,9,8,1,0,4,4,4,4,0,0,0,0,0,0,0,0,130,130,0,0,0,0,0,0,0,0,0,0,0,,42.726980686187744
75,llama3.3:70b,llama3.3:70b,P1,13,130,125,4,4,8,8,0,0,4,4,4,4,0,0,0,0,0,0,0,0,130,125,0,0,0,0,0,0,0,0,0,0,0,,39.40032172203064
76,llama3.3:70b,llama3.3:70b,P1,13,135,125,4,4,9,8,1,0,4,4,4,4,0,0,0,0,0,0,0,0,135,125,0,0,0,0,0,0,0,0,0,0,0,,38.659218072891235
77,llama3.3:70b,llama3.3:70b,P1,13,130,125,4,4,8,8,1,0,4,4,4,4,0,0,0,0,0,0,0,0,130,125,0,0,0,0,0,0,0,0,0,0,0,,39.01946449279785
78,llama3.3:70b,llama3.3:70b,P1,13,135,130,4,4,8,8,0,1,4,4,4,4,0,0,0,0,0,0,0,0,135,130,0,0,0,0,0,0,0,0,0,0,0,,34.92682456970215
79,llama3.3:70b,llama3.3:70b,P2,13,125,130,4,4,8,8,0,0,4,4,4,4,0,0,0,0,0,0,0,0,125,130,0,0,0,0,0,0,0,0,0,0,0,,43.60472345352173
80,llama3.3:70b,llama3.3:70b,P1,13,130,125,4,4,8,8,0,0,4,4,4,4,0,0,0,0,0,0,0,0,130,125,0,0,0,0,0,0,0,0,0,0,0,,40.490352630615234
81,llama3.3:70b,llama3.3:70b,P1,13,130,125,4,4,8,8,1,0,4,4,4,4,0,0,0,0,0,0,0,0,130,125,0,0,0,0,0,0,0,0,0,0,0,,40.97398114204407
82,llama3.3:70b,llama3.3:70b,P1,13,130,125,4,4,8,8,3,0,4,4,4,4,0,0,0,0,0,0,0,0,130,125,0,0,0,0,0,0,0,0,0,0,0,,38.98506045341492
83,llama3.3:70b,llama3.3:70b,P2,13,125,130,4,4,8,8,4,0,4,4,4,4,0,0,0,0,0,0,0,0,125,130,0,0,0,0,0,0,0,0,0,0,0,,36.33788466453552
84,llama3.3:70b,llama3.3:70b,P1,13,130,125,4,4,8,8,1,0,4,4,4,4,0,0,0,0,0,0,0,0,130,125,0,0,0,0,0,0,0,0,0,0,0,,39.04365420341492
85,llama3.3:70b,llama3.3:70b,P1,13,140,125,4,4,9,8,4,0,4,4,4,4,0,0,0,0,0,0,0,0,140,125,0,0,0,0,0,0,0,0,0,0,0,,40.432846546173096
86,llama3.3:70b,llama3.3:70b,P2,13,125,135,4,4,8,9,0,1,4,4,4,4,0,0,0,0,0,0,0,0,125,135,0,0,0,0,0,0,0,0,0,0,0,,39.24771213531494
87,llama3.3:70b,llama3.3:70b,P2,13,125,130,4,4,8,9,0,5,4,4,4,4,0,0,0,0,0,0,0,0,125,130,0,0,0,0,0,0,0,0,0,0,0,,43.707165479660034
88,llama3.3:70b,llama3.3:70b,P1,13,135,130,4,4,8,9,1,0,4,4,4,4,0,0,0,0,0,0,0,0,135,130,0,0,0,0,0,0,0,0,0,0,0,,39.47357940673828
89,llama3.3:70b,llama3.3:70b,P1,13,135,120,4,4,9,8,5,0,4,4,4,4,0,0,0,0,0,0,0,0,135,120,0,0,0,0,0,0,0,0,0,0,0,,39.67425608634949
90,llama3.3:70b,llama3.3:70b,P1,13,130,125,4,4,8,8,0,0,4,4,4,4,0,0,0,0,0,0,0,0,130,125,0,0,0,0,0,0,0,0,0,0,0,,40.54359698295593
91,llama3.3:70b,llama3.3:70b,P1,13,130,125,4,4,8,8,0,0,4,4,4,4,0,0,0,0,0,0,0,0,130,125,0,0,0,0,0,0,0,0,0,0,0,,38.21287536621094
92,llama3.3:70b,llama3.3:70b,P2,13,125,130,4,4,8,8,0,1,4,4,4,4,0,0,0,0,0,0,0,0,125,130,0,0,0,0,0,0,0,0,0,0,0,,41.58401894569397
93,llama3.3:70b,llama3.3:70b,P2,13,125,130,4,4,8,8,0,4,4,4,4,4,0,0,0,0,0,0,0,0,125,130,0,0,0,0,0,0,0,0,0,0,0,,38.96415305137634
94,llama3.3:70b,llama3.3:70b,P2,13,95,125,3,4,7,8,8,0,3,4,3,4,0,0,0,0,0,0,0,0,95,125,0,0,0,0,0,0,0,0,0,0,0,,34.207279920578
95,llama3.3:70b,llama3.3:70b,P1,13,135,130,4,4,9,8,1,0,4,4,4,4,0,0,0,0,0,0,0,0,135,130,0,0,0,0,0,0,0,0,0,0,0,,41.960877895355225
96,llama3.3:70b,llama3.3:70b,P1,13,130,125,4,4,8,8,0,0,4,4,4,4,0,0,0,0,0,0,0,0,130,125,0,0,0,0,0,0,0,0,0,0,0,,38.940967321395874
97,llama3.3:70b,llama3.3:70b,P2,13,120,135,4,4,8,9,0,5,4,4,4,4,0,0,0,0,0,0,0,0,120,135,0,0,0,0,0,0,0,0,0,0,0,,41.84601807594299
98,llama3.3:70b,llama3.3:70b,P1,13,130,125,4,4,8,8,0,0,4,4,4,4,0,0,0,0,0,0,0,0,130,125,0,0,0,0,0,0,0,0,0,0,0,,43.64597296714783
99,llama3.3:70b,llama3.3:70b,P1,13,135,130,4,4,9,8,0,0,4,4,4,4,0,0,0,0,0,0,0,0,135,130,0,0,0,0,0,0,0,0,0,0,0,,38.09747791290283
100,llama3.3:70b,llama3.3:70b,P2,13,120,135,4,4,8,8,0,3,4,4,4,4,0,0,0,0,0,0,0,0,120,135,0,0,0,0,0,0,0,0,0,0,0,,40.047762632369995
